comment_id,author,text,published_at,like_count,cleaned_text,original_length,cleaned_length,word_count
Ugw9hN72246Gwubb2tt4AaABAg,@agustinusjho3816,ini yg buat orang yg tidakkalah selalu mau morusak hubungan perabowo dgn jokowi ini sipat dendam yg di bangun oleh purnawirawam sekarang .sudah partai politik juga dendam molu .tolong bersihkan juga jurnalis gadungan sekarang kasian kami masarakat yg bayar gaji mereka uwartawan harus baik buat bangsa ini,2025-04-26T18:19:13Z,0,orang tidakkalah morusak hubungan perabowo dgn jokowi sipat dendam bangun purnawirawam partai politik dendam molu tolong bersihkan jurnalis gadungan kasian masarakat bayar gaji uwartawan bangsa,305,193,25
Ugxws1XMi6-AUjnttUN4AaABAg,@agustinusjho3816,tolong pak porabowo jgn mundur maju terus,2025-04-26T18:08:00Z,0,tolong porabowo jgn mundur maju,41,31,5
UgyV7OIoQZdmUC7suXl4AaABAg,@yadijajag,Jdlah presiden RI maju ynk mlndungi masyarakat Indonesia maju skrg,2025-04-26T17:37:48Z,0,jdlah presiden maju ynk mlndungi masyarakat indonesia maju skrg,66,63,9
UgzVEkqqtGLvLjo2E4B4AaABAg,@syamsulhuda242,"Hidup dibawah naungan pohon mangga malah kejatuhan buah mojo  alias gk tepat sasaran,,,,,  , mantab.",2025-04-26T15:25:09Z,0,hidup dibawah naungan pohon mangga kejatuhan buah mojo alias sasaran mantab,100,75,11
UgwR5azm0lVZihN7s8V4AaABAg,@razahra6181,"Mba nana di sini suaranya udh bergetar, tapi perjuangannya gak gentar :) beliau ttp menajamkan pertanyaan,, panjang umur mba dan setiap kebaikan yg diperjuangkan 1:31:50",2025-04-26T14:58:24Z,1,mba nana suaranya udh bergetar perjuangannya gak gentar beliau ttp menajamkan umur mba kebaikan diperjuangkan,169,109,15
UgzDjKpr36teos-_KDx4AaABAg,@islapuff-mr6re,iya maju terus pak pres dan wakilnya jangan dengarkan suara suara syetan yang nggak penting nggak jelas,2025-04-26T14:26:25Z,0,iya maju pres wakilnya dengarkan suara suara syetan nggak nggak,103,63,10
Ugzp2GqZjFCHBgyHq414AaABAg,@NunungNurdin-v5g,Kabar koruptor sepi udahpadangembalin cara diem diem kali,2025-04-26T14:18:37Z,0,kabar koruptor sepi udahpadangembalin diem diem kali,57,52,7
UgxU4taHx4FDAsMuJgh4AaABAg,@NunungNurdin-v5g,Pupuk mah Al insek mahalpungisidamahalmakinsuusah ngomonggampang nyatanya OMON OMON dodol,2025-04-26T14:14:11Z,0,pupuk mah insek mahalpungisidamahalmakinsuusah ngomonggampang omon omon dodol,89,77,8
Ugy4Xoj-gEiXPp6o2894AaABAg,@dna_pudu,"2:15:53 what? kalo yg kasian cuma anaknya koruptor, terus ga kasian gitu sama ribuan lebih anak Indonesia?",2025-04-26T11:51:23Z,0,what kalo kasian anaknya koruptor kasian gitu ribuan anak indonesia,106,67,10
UgxE9I8MrmeOt_weJxh4AaABAg,@HarmenaKatili-v6l,"Assalamu'alaikum,,,min sy minta tolong sampaikan kepada BPK presiden yaa jgn lupa lbih d perhatikan lagi rakyat pedesaan bahkan desa-desa yg sudah lama GK maju padahal bantuan begitu banyak namun sampai detik ini belum ada bukti karyanya",2025-04-26T08:54:57Z,0,assalamu alaikum min tolong bpk presiden yaa jgn lupa lbih perhatikan rakyat pedesaan desa desa maju bantuan detik bukti karyanya,237,129,20
UgyZ0tGMMTU4Yv26kah4AaABAg,@Pergaulantambung,"Rakyat yg memilih presiden dan wakil presiden, kenapa purnawirawan TNI yg mau mencopot pilihan Rakyat, Rakyat RI, yg berhak karena Rakyat yg memilih,",2025-04-26T08:44:23Z,0,rakyat memilih presiden wakil presiden purnawirawan tni mencopot pilihan rakyat rakyat berhak rakyat memilih,149,108,14
Ugy6eyc5Uxaze_sBA6B4AaABAg,@Ekyjantoek227,Mbaa nana paling thebest ngasih pertanyaan nya mewakili sekali,2025-04-26T07:57:47Z,0,mbaa nana thebest ngasih nya mewakili,62,37,6
UgxiyQvuW_ZL6007uXN4AaABAg,@IswahyudiYudi-fy1ql,Petani ingin makmur pak tolong harga pupuk harus murah terjangkau  peralatan pemerintah membantu air dari irigasi ada  baru makmur petani  seperti Vietnam   seperti jaman Suharto baru hebat jangan ada koroptor pada petani,2025-04-26T07:43:54Z,0,petani makmur tolong harga pupuk murah terjangkau peralatan pemerintah membantu air irigasi makmur petani vietnam jaman suharto hebat koroptor petani,221,149,20
UgxcVjzhgzHvDDHOc9J4AaABAg,@musafir7189,"Ya Allah,, Aku berhasil menonton video ini sampai akhir, SAMPAI AKHIRRR.
Enggak nyangka aku sekuat itu!",2025-04-26T06:24:41Z,0,allah berhasil menonton video akhirrr nyangka sekuat,103,52,7
UgxLKqWl1010lukY0J54AaABAg,@MisbhahulMunir,Punya presiden gini amat yak🥲,2025-04-26T05:14:10Z,0,presiden gini yak,29,17,3
UgwhMbBSaSkWSID1eS14AaABAg,@MitraSembako-g4g,sayah maap bukan orang pintar tapi prekdisi tepat salah pilih hacur negara,2025-04-26T01:18:54Z,0,sayah maap orang pintar prekdisi salah pilih hacur negara,74,57,9
Ugwp05z5slJEsZVZ5bR4AaABAg,@MitraSembako-g4g,maap jurnali yg terhormat jg hanya bicara dimeja tapi harun terjun kelapangan itu penting tujuwannya kortrol jg sampai bicara dimeja A pas di lapangan B selanjutnya mukin lebeh paham salam ra.yat jelata,2025-04-26T01:09:48Z,0,maap jurnali terhormat bicara dimeja harun terjun kelapangan tujuwannya kortrol bicara dimeja pas lapangan mukin lebeh paham salam yat jelata,202,141,20
Ugyc8UG2eBnmdAc8c7R4AaABAg,@Ronaldreagent8918,Selamat menikmati presiden pilihan anda😂😂😂😂😂,2025-04-25T22:49:29Z,0,selamat menikmati presiden pilihan,44,34,4
UgyqKpBIOrS02HP1x1t4AaABAg,@zulfikarawan9663,Angin,2025-04-25T22:13:37Z,0,angin,5,5,1
UgwYAzoqCS3s-m_RnQd4AaABAg,@TrimoMukti-m6w,Harga hasilpetanimoncrot sepertisingkong.,2025-04-25T21:10:27Z,0,harga hasilpetanimoncrot sepertisingkong,41,40,3
UgzMy0NHGo5aH2iASCF4AaABAg,@royprayogi,gak kuat sampe selesai isinya omon omon.............ngantuk bikin mual 😜,2025-04-25T20:52:09Z,0,gak kuat sampe selesai isinya omon omon ngantuk bikin mual,72,58,10
UgyktUIgvsfhpT1wnup4AaABAg,@LinLin-b4b,Terutama menteri pendidikan dan kesehatan beri teguran keras...utk  sekolah n kesehatan gratis tdk berjalan,2025-04-25T19:13:25Z,0,menteri pendidikan kesehatan teguran keras utk sekolah kesehatan gratis tdk berjalan,107,84,11
UgzGdfymxYIbpPPr0_d4AaABAg,@LinLin-b4b,Teori aja bisa ..yg penting sekolah gratis sampai sarjana. Dan kesehatan juga gratis..itu baru memelihara rakyat..buktikan  setahun kepemimpinan anda..,2025-04-25T19:11:19Z,0,teori aja sekolah gratis sarjana kesehatan gratis memelihara rakyat buktikan setahun kepemimpinan,151,97,12
UgyB5a11l9lhgpB7y9V4AaABAg,@arhamcemare8678,Pak presiden Prabowo sangat obyektif,2025-04-25T18:40:28Z,3,presiden prabowo obyektif,36,25,3
Ugz7EZsHi8eQGFDxmS14AaABAg,@farelemeraldi7716,Polisi atau yg okunum  di pct sja  sbb mereka TDK peduli dgn akibatnya hanya uang uang di otaknya sahkan UU hukum mati korupsi prampasan aset baru bisa sjatra,2025-04-25T16:31:59Z,0,polisi okunum pct sja sbb tdk peduli dgn akibatnya uang uang otaknya sahkan hukum mati korupsi prampasan aset sjatra,158,116,19
Ugwi_nxZ06SMUXiUdQ94AaABAg,@TriYanto-ir3ku,"Jangan hiraukan merekapesiunan yang dimtori megawtsi rajakorup
Ingin bebas semua aktornya BPK presdtetap pegangkomitmen sendiri partai wong ciliktapi part wong licik",2025-04-25T15:53:44Z,0,hiraukan merekapesiunan dimtori megawtsi rajakorup bebas aktornya bpk presdtetap pegangkomitmen partai ciliktapi part licik,165,123,14
UgzmyJJTBHhtmwvTVMN4AaABAg,@daffaghifari8941,"Presiden terbaik sampai detik ini adalah pak Jokowi,di setiap pidato dan wawancara sperti ini beliau jelas dalam menyampaikan gagasan ,,perbrdaan nya sama presiden saat ini 10/5",2025-04-25T14:58:09Z,0,presiden terbaik detik jokowi pidato wawancara sperti beliau gagasan perbrdaan nya presiden,177,91,12
UgzATmeP3vsjh07hQxB4AaABAg,@henrikenikolaus.sinaga9955,"Ibu Najwa yang terhormat , saya henrike nikolaus maaf kalo saya kurang sopan .
Di sini saya ingin meminta bantuan Ibu perihal penipuan pak terhadap keluarga saya yang telah di tipu pak .
Mohon belas kasihannya pak .
Terimakasih",2025-04-25T14:37:03Z,0,najwa terhormat henrike nikolaus maaf kalo sopan bantuan perihal penipuan keluarga tipu mohon belas kasihannya terimakasih,227,122,16
Ugxg-Pwz_vH30bWVzXB4AaABAg,@ikunnasi4843,Presiden jawabanya gak ada MUTU..!!!!!,2025-04-25T14:33:12Z,0,presiden jawabanya gak mutu,38,27,4
UgzkSshx85bVnp7dHPt4AaABAg,@bwxcrew,"Saya sebagai perwakilan seonggok pemuda di pegunungan himalaya, mengucapkan terima kasih atas diskusi yang sangat interaktif ini 😊",2025-04-25T14:28:38Z,1,perwakilan seonggok pemuda pegunungan himalaya terima kasih diskusi interaktif,130,78,9
Ugwu_6B7dA2c2q6m3Jl4AaABAg,@RadenDoaibu-x9f,Asalamu'alaikum,2025-04-25T13:52:48Z,0,asalamu alaikum,15,15,2
UgwRIn50F7JFVx8XI994AaABAg,@RosEffendi,Ngomong opo o ngomong opo oo...,2025-04-25T13:19:03Z,0,ngomong opo ngomong opo,31,23,4
UgyW0O_DQlDiq0Pb04V4AaABAg,@RosEffendi,Apa yg ditanya tadi apa pula yg di jawab bapak ini. GK ngerti saya. Sudah banyut ke mana mana pak pak pak...😢,2025-04-25T13:09:01Z,0,ngerti banyut,109,13,2
UgzF1WG6idP3yhXdInN4AaABAg,@lynnndong2398,Saya sampe ketiduran jadi apa substansi dari vidio ini,2025-04-25T11:47:18Z,1,sampe ketiduran substansi vidio,54,31,4
UgwQjBQ1H4udwSB7CsR4AaABAg,@soekrisna2329,JADI TINGGAL SAT SET MENGIPLEMENTASIKANNYA BAPAK KALAU SEBELUM PELANTIKAN SUDAH MENYIAPKAN DRI BAGI TUGAS DENGAN MENTERI TINGGALEVALUASI KERJA DITANGAN PRESIDEN SEBAGAI PEMIKIR AGAR UMKM JUGA TIDAK JALAN DITEMPAT  .,2025-04-25T11:20:09Z,0,tinggal sat set mengiplementasikannya pelantikan dri tugas menteri tinggalevaluasi kerja ditangan presiden pemikir umkm jalan ditempat,215,134,16
UgziBDx3Mp56WdVMuWN4AaABAg,@nanaxmltv,Paling bener Indonesia Balikin lagi Ke Pemerintah Belanda.,2025-04-25T10:36:48Z,0,bener indonesia balikin pemerintah belanda,58,42,5
UgyLmOluLyrUXDR6qSJ4AaABAg,@ahmadamirrudin8355,Sangarnya gx sesuai dengan awal nyapres...wes kecewa berat...maaf saya gx ikut milih...,2025-04-25T10:23:32Z,0,sangarnya sesuai nyapres wes kecewa berat maaf milih,87,52,8
Ugz46gODkoHy0KjCG354AaABAg,@gosoeling9209,Banyak kuncinya,2025-04-25T09:19:32Z,0,kuncinya,15,8,1
UgxsZy7-z2VCs9I4HK54AaABAg,@gosoeling9209,Kibul trus.,2025-04-25T08:56:42Z,0,kibul trus,11,10,2
UgzKiwexzPonv2hVzQV4AaABAg,@RusmanaSolehudin,"Pak Prabowo itu mmg BKN org jumawa dan lupa kacang akan kulitnya,sorga pemerintahan BPK sukses dan didampingi oleh pembantu"" bapa yg kredibel di bidangnya...gpp PK jgn merasa rendah diri kita belajar dari senior kita yg baik",2025-04-25T06:11:11Z,0,prabowo mmg bkn org jumawa lupa kacang kulitnya sorga pemerintahan bpk sukses didampingi pembantu bapa kredibel bidangnya gpp jgn rendah belajar senior,224,151,22
Ugxp0f_ajg0tW9_b_OR4AaABAg,@hasannudin5140,"Meskipun Hakim diberi gaji tinggi kalo mentalitas tidak baik maka hukum tidak baik, terbukti hakim yang tertangkap adalah bukan hakim yang miskin.
Seperti Ketua Pengadilan Hakim Agung di MA.
Sehingga tidak menjamin dengan gaji besar untuk tidak korupsi (ini terbukti &  nyata) 😂😂",2025-04-25T03:01:01Z,0,hakim gaji kalo mentalitas hukum terbukti hakim tertangkap hakim miskin ketua pengadilan hakim agung menjamin gaji korupsi terbukti nyata,279,137,19
Ugyj5f5wxWqlc-OFcTp4AaABAg,@Gabriella23748,Aku berdoa sudah ada di titik mendoakan Indonesia raya,2025-04-25T02:13:04Z,0,berdoa titik mendoakan indonesia raya,54,37,5
UgxIlVT6KaoAfTtgmad4AaABAg,@roed74,"Kena azab apa republik ini,sampai2 di kasih pemimpin yg sprti ini",2025-04-25T01:50:11Z,0,kena azab republik kasih pemimpin sprti,65,39,6
UgwpygVK22XysJ-tKMZ4AaABAg,@septemberseptiaji,selaras,2025-04-25T01:47:46Z,0,selaras,7,7,1
UgwP8YwpH2lgKXO3H-Z4AaABAg,@septemberseptiaji,ibarat rakyat sehat negara  kuat pondasi pemimpin yg punya prinsip,2025-04-25T01:47:02Z,0,rakyat sehat negara kuat pondasi pemimpin prinsip,66,49,7
UgyCuNuepg6iNh7w89R4AaABAg,@papahkenzy,videeo pengantar tidur,2025-04-25T01:40:02Z,1,videeo pengantar tidur,22,22,3
UgxaX6GZj2b9WSppUVx4AaABAg,@maestroadiluhung7402,Rehat mbah.,2025-04-25T01:25:26Z,0,rehat mbah,11,10,2
UgzVH_Ey51IpX1dOQyt4AaABAg,@azmitourandtravelnurazmiof1104,"Ketahanan pangan, optimalkan fungsi lahan yg kosong, dan optimaljan fungsi dinas pertanian, kampus, mahasiswa dan petani dan masyarakat dan TNI untuk bersama sama berjuang meningkatkan pangan yg berkwalitas utk memenuhi kebutuhan pangan utk rakyatnya",2025-04-25T01:16:28Z,0,ketahanan pangan optimalkan fungsi lahan kosong optimaljan fungsi dinas pertanian kampus mahasiswa petani masyarakat tni berjuang meningkatkan pangan berkwalitas utk memenuhi kebutuhan pangan utk rakyatnya,250,205,25
UgxGTaVw0brQmnD27Wx4AaABAg,@azmitourandtravelnurazmiof1104,"Pak presiden, yg sangat mendesak perbaikan lembaga hukum, dan sumber sumber penerimaan negara diamankan, pengeluaran sebaik effisiensi dan effektif. Tutup semua kebocoran yg ada. Saya yakin bapak pasti tahu pak. Ini perlu keberanian yg lebih.",2025-04-25T01:12:05Z,0,presiden mendesak perbaikan lembaga hukum sumber sumber penerimaan negara diamankan pengeluaran effisiensi effektif tutup kebocoran keberanian,242,142,16
UgzssxW7JvQmUgyn03h4AaABAg,@CahPurwokerto-p2s,Trus kapan pengesahan RUU perampasan koruptor di sahkan ini yg kita tunggu dari masyarakat pak.,2025-04-25T00:28:55Z,0,trus pengesahan ruu perampasan koruptor sahkan tunggu masyarakat,95,64,8
UgwJqI_2BAWCYkFioLd4AaABAg,@arifmuhammad2218,itu siapa yang di wawancara??,2025-04-24T22:03:52Z,0,wawancara,29,9,1
UgyVVs5hr2PaeG59vLN4AaABAg,@Unoy09,"Membosankan dengan penjelasannya presiden kita, tidak ada yg masuk akal dari nyatanya di realita kehidupan di masyarakat. Kaya lagi membacakan dongeng belaka saja",2025-04-24T20:15:06Z,0,membosankan penjelasannya presiden masuk akal realita kehidupan masyarakat kaya membacakan dongeng belaka,162,105,12
UgwFfQ8Z0XlmD_T6y1V4AaABAg,@muhammadiwan4392,NGGEDABRUS BICARA NGGAK BERMUTUNYA !!!!,2025-04-24T18:04:59Z,0,nggedabrus bicara nggak bermutunya,39,34,4
UgzJ-GrWk_o5js74bvp4AaABAg,@TamrinSiregar-f5p,"Man 
Tao PP a kn






O

Intat kamo nkami rakya kecil
L",2025-04-24T17:14:09Z,0,man tao intat kamo nkami rakya,56,30,6
UgwJCw4Q9MNuUHNsMn54AaABAg,@EdwinLamasa-uq7mf,"Tolong pak sampaikan pada media media penangkapan narkoba tolong fotonya jangan di sensor.. Biar rakyat pastikan tersangka tidak ada di luar. 
Karna itu bukan unsur kekerasan dan seksual",2025-04-24T16:48:25Z,0,tolong media media penangkapan narkoba tolong fotonya sensor biar rakyat pastikan tersangka karna unsur kekerasan seksual,186,121,16
UgygOYMfKyVJbynoN494AaABAg,@hennyimeldasingarimbun552,"150 hari pemerintahan yang bapak pimpin , menurut saya bapak gagal",2025-04-24T16:43:53Z,1,pemerintahan pimpin gagal,66,25,3
UgwGD5j0Eonc2A5ui4x4AaABAg,@KaryadiYadi-v1c,"Yang terhormat semua yg Ada di tempat tersebut harapan kami sebagai masuarakat Keil jangan sampai di jatuh bangunkan perekonomian Dan keamanan,karena kami banyak yg jatuh bangun dalam usaha kecil kecilan hingga sekarang  harapan kemajuan dan kemakmuran kami ekonomi kecil jadi sasaran kemakmuran pemerintah semoga pemimpin Indonesia sehat dan walafiat amin",2025-04-24T14:50:56Z,0,terhormat harapan masuarakat keil jatuh bangunkan perekonomian keamanan jatuh bangun usaha kecilan harapan kemajuan kemakmuran ekonomi sasaran kemakmuran pemerintah semoga pemimpin indonesia sehat walafiat amin,356,210,25
UgzdJit0Q-Z8KIhIpyZ4AaABAg,@Nofacerf,Udah muternya?,2025-04-24T14:39:26Z,1,udah muternya,14,13,2
UgwE7az-rvb0P39TsrJ4AaABAg,@agussalim5333,Sangat bangga kepada bapak H. Prabowo Subianto mendengar jawaban2 di berikan tampa konsep semoga sehat selalu dicanangkan u.urnya Aamiinn  YRA,2025-04-24T14:39:22Z,0,bangga prabowo subianto mendengar tampa konsep semoga sehat dicanangkan urnya aamiinn yra,142,89,12
Ugy6cBQoIlgdb3c19dd4AaABAg,@muchammadsalsabila2679,Sehat selalu pak presiden👍👍👍⭐⭐⭐⭐sukses dan lancar juga tegas kedepan maupun backnya semoga dan rakyat NKRI akan mensuport Mr presiden ⭐⭐⭐⭐,2025-04-24T10:05:38Z,0,sehat presiden sukses lancar kedepan backnya semoga rakyat nkri mensuport presiden,138,82,11
UgwFx72FZA6G7BeZ06R4AaABAg,@muticollege,"Mbak najwa: ""gw diam tapi hati gw tadarus""",2025-04-24T10:04:25Z,0,mbak najwa diam hati tadarus,42,28,5
Ugzb_O31hfcR5EAAYIF4AaABAg,@muticollege,"Heh gw sbg yg ga pakar linguistik tapi bicaranya sama mbak najwa nadanya naik 😊 salah satu bentuk perlindungan jika manusia terancam, aoakoakaoaoa, terancamkah?",2025-04-24T10:03:31Z,0,heh sbg pakar linguistik bicaranya mbak najwa nadanya salah bentuk perlindungan manusia terancam aoakoakaoaoa terancamkah,160,121,15
UgyysMepwjtovv_qemt4AaABAg,@muticollege,"Heh suruh Pak Prabowo baca animal farm yah, kesel gweh",2025-04-24T09:52:53Z,0,heh suruh prabowo baca animal farm yah kesel gweh,54,49,9
UgzaAttVA5zal6b1TNJ4AaABAg,@muticollege,GW SEPANJANG VIDEO MO KOMEN ASLINYA...,2025-04-24T09:50:51Z,0,video komen aslinya,38,19,3
UgwQratEKXQB3B2ZKT14AaABAg,@muticollege,Kek nengok bapakku cok... 🙏😭 capek bngd,2025-04-24T09:48:33Z,0,kek nengok bapakku cok capek bngd,39,33,6
UgwdVj0OTcHM04oVerx4AaABAg,@muticollege,"OBJEKTIF² TAPI NUDUH ORG BYR BUAT DEMO, YAWLOH PINTARNYA PRESIDEN SEBIJI NI",2025-04-24T09:46:40Z,0,objektif² nuduh org byr demo yawloh pintarnya presiden sebiji,75,61,9
UgxaAIiQ5IY5gwyxBmN4AaABAg,@muticollege,Fenomena alam manusia ... frasa barukah?,2025-04-24T09:19:40Z,0,fenomena alam manusia frasa barukah,40,35,5
Ugz3kAjWKQ_lpqyTRRF4AaABAg,@muticollege,"""Presiden Prabowo Yapping"" adalah judul yang tepat",2025-04-24T09:12:49Z,1,presiden prabowo yapping judul,50,30,4
UgyjhMdZEEz6YCPoB1t4AaABAg,@ngusngusgaming,"bohong semua itu, kayak pas jokowi mobil smk dn alat tani",2025-04-24T08:56:27Z,0,bohong kayak pas jokowi mobil smk alat tani,57,43,8
UgwL219Bsp3XXHnRg3t4AaABAg,@renosumarno,Berfikir POSTIF Insha'Allah bpk Prabowo jiwanya Iklas,2025-04-24T08:43:33Z,0,berfikir postif insha allah bpk prabowo jiwanya iklas,53,53,8
UgzfT37EGz8om9vEguh4AaABAg,@andreasbudiputra,Apakah terjawab???,2025-04-24T08:27:05Z,0,terjawab,18,8,1
Ugx3SK_5FHVPv0nbG8Z4AaABAg,@Sukagame5100,"Kemana harimaunya mbak najwa  , sekarang ko tidak kritis lagi malah jadi kucing dalam kandang yang lucu",2025-04-24T07:14:26Z,0,kemana harimaunya mbak najwa kritis kucing kandang lucu,103,55,8
UgwYt0MKfZFFcfbR4GN4AaABAg,@Singgih_Chan16,Mana yang belum nonton full tapi udah komentar --->,2025-04-24T07:02:33Z,0,nonton full udah komentar,51,25,4
UgwpZoQaFUFyG62kFT94AaABAg,@arzhapraditya7974,"Maaf temen2, perjuangan saya berhenti di menit 20:23. Semangat buat temen2 yg masih lanjutin milestone nya.

Saya berhenti sebelum check point 1jam. Serangan mata kriyep2 nya sungguh luar biasa.",2025-04-24T06:47:41Z,0,maaf temen perjuangan berhenti menit semangat temen lanjutin milestone nya berhenti check point jam serangan mata kriyep nya sungguh,194,132,19
Ugx09CNSaq5MHcFStEh4AaABAg,@AyaSukma,"ini isinya apaaaaa, mb najwa terimakasih telah upload video ini membuat rakyat indonesia lebih aware",2025-04-24T06:40:39Z,0,isinya apaaaaa najwa terimakasih upload video rakyat indonesia aware,100,68,9
UgzQC3ZVOA1TwkGyzAp4AaABAg,@Kenzie_221,yapping bgt,2025-04-24T06:15:15Z,1,yapping bgt,11,11,2
Ugw0Pd2udQE8lnuRoI94AaABAg,@rezaaes4997,nonton jumbo sbnrnya dmna sih,2025-04-24T05:44:44Z,1,nonton jumbo sbnrnya dmna sih,29,29,5
Ugx54LDAVaiC5GduJmV4AaABAg,@biliktimur6709,"""jokowi sangat membantu sy"" mengubah konstitusi dan lain lain🤭",2025-04-24T05:14:47Z,0,jokowi membantu mengubah konstitusi,62,35,4
UgxIeAdN6_5XEAE3WSx4AaABAg,@mailsangaji2521,Kunci sukses pemerintahan merah putih di akui bila hak-hak para pensiun yg sudah baxak uzur dn tdk berdaya di berikan uang PESANGON sehingga bisa hidup sejahtera dan bahagia. Bukan dimiskinkan dn di biarkan.,2025-04-24T04:31:14Z,0,kunci sukses pemerintahan merah putih akui hak hak pensiun baxak uzur tdk berdaya uang pesangon hidup sejahtera bahagia dimiskinkan biarkan,207,139,20
Ugwfe8iRWOFSttEIKql4AaABAg,@mailsangaji2521,Kunci sukses pemerintahan merah putih di akui bila hak-hak para pensiun yg sudah baxak uzur dn tdk berdaya di berikan uang PESANGON sehingga bisa hidup sejahtera dan bahagia. Bukan dimiskinkan dn di biarkan.,2025-04-24T04:30:15Z,0,kunci sukses pemerintahan merah putih akui hak hak pensiun baxak uzur tdk berdaya uang pesangon hidup sejahtera bahagia dimiskinkan biarkan,207,139,20
UgyM9IZXXcf5XblNilp4AaABAg,@ahmadnabilalkahfi-nc2xp,"Siap! Ini versi komentar yang lucu tapi tetap sopan:

""Pak Prabowo itu kayak WiFi kenceng—kalau udah nyambung, semua jadi lancar! Tegas, berani, dan kalau senyum tuh bikin rakyat adem. Indonesia aman, emak-emak tenang!""

Mau yang lebih nyeleneh atau ada unsur meme-nya juga bisa, tinggal bilang aja! , makasih pak",2025-04-24T03:02:57Z,0,versi komentar lucu sopan prabowo kayak wifi kenceng udah nyambung lancar berani senyum tuh bikin rakyat adem indonesia aman emak emak tenang nyeleneh unsur meme nya tinggal bilang aja makasih,313,192,30
Ugy4wdSJFo1kdoyYYyV4AaABAg,@riniwahyuni8340,"gw cuman bertahan 15 menit dengernya, abis itu ga kuat nguap terus bahaya ketiduran 🙈",2025-04-24T02:08:15Z,0,cuman bertahan menit dengernya abis kuat nguap bahaya ketiduran,85,63,9
UgzjyNS7RW4t6_WVlg14AaABAg,@ArJustHuman,Absolut turu,2025-04-24T01:30:08Z,1,absolut turu,12,12,2
UgxK3ZLvs-FpBH8Oqfh4AaABAg,@AGrasis1,Aku nyerah,2025-04-24T00:29:50Z,0,nyerah,10,6,1
UgxhjEv6DWHzlogTgo94AaABAg,@joesoefnugraha7708,Rungkad,2025-04-23T22:46:30Z,0,rungkad,7,7,1
UgywGvsjTiutWtc8jCR4AaABAg,@tonyafandi3713,Ngantuk...🥱,2025-04-23T22:32:24Z,0,ngantuk,11,7,1
UgzvvwDGMj5suHD6kzl4AaABAg,@mamakbapakJangkrik,"percuma kekayaan Indonesia berlimpah jga klo rakyat blm sejahtera, korupsi merajalela rakyat makin susahh!!!",2025-04-23T20:58:38Z,0,kekayaan indonesia berlimpah jga klo rakyat blm sejahtera korupsi merajalela rakyat susahh,108,90,12
UgyY2WXLX98j-4sI11x4AaABAg,@SyamsulS-vl9kk,Inilah presiden  yg omon omon kosong yg pidato banyak  kosong,2025-04-23T17:57:21Z,0,presiden omon omon kosong pidato kosong,61,39,6
UgyrTN-egrUML_rYTJp4AaABAg,@TursinahTursinah-i9x,Memang betul ank muda mals jd petani panas panasan kotor dekil  jadi yang jd petani. Ya orang  tua yang dikampung  betul banget cocok jawaban ya nyambung pk persiden pk prabowo pengalaman   nya banyak banget,2025-04-23T17:50:42Z,0,ank muda mals petani panas panasan kotor dekil petani orang tua dikampung banget cocok nyambung persiden prabowo pengalaman nya banget,207,134,20
UgyDgH3TJ0EVL_IsF8x4AaABAg,@Suwandiwandi-gb5ov,"Saya ikut gembira nonton pertemuan bp Prabowo
engan para jurnalis❤",2025-04-23T16:32:24Z,0,gembira nonton pertemuan prabowo engan jurnalis,66,47,6
UgwjTccPjGI3xrhvbRZ4AaABAg,@SuhardjoSastrosugiman-k3n,Untuk swasembada energi dgn EBT yg NZE dikatakan sangat2 mahal dan sepertinya diakui oleh beberapa pihak. Apakah beliau2 pernah mempelajari kinetic energy lain yg bersih tanpa residu dgn output harga yg murah dan aman untuk lingkungan?. perlu kiranya kita kembangkan energi nasional untuk   kedepan mengurangi ketergantungan dari pihak luar.,2025-04-23T15:58:04Z,0,swasembada energi dgn ebt nze mahal diakui beliau mempelajari kinetic energy bersih residu dgn output harga murah aman lingkungan kembangkan energi nasional kedepan mengurangi ketergantungan,341,190,25
UgzJwm2KDRQihaH4N2B4AaABAg,@AbdAzis-d8c,Di Kalimantan timur  tolong di perhatikan mulai akses jalan dan air serta pupuk belum ada semua itu,2025-04-23T15:49:28Z,0,kalimantan timur tolong perhatikan akses jalan air pupuk,99,56,8
UgzvzMjsvMWLuqRLrop4AaABAg,@ZulMarlis-qt2ef,"Masalah intern yang harus dibenahi, seperti Gibran yang menduduki jabatan Wapres banyak orang yang tak setuju, karena dia seorang anak yang baru gede yang masih bau kencur, dan juga belum banyak pengalaman maupun wawasan. Jadi selayaknya Gibran di ganti sebagai Wapres, karena menurut saya Gibran tak pantas menduduki jabatan itu.",2025-04-23T15:42:21Z,0,intern dibenahi gibran menduduki jabatan wapres orang setuju anak gede bau kencur pengalaman wawasan selayaknya gibran ganti wapres gibran menduduki jabatan,330,156,21
UgxTNMG5YbXV-W-h3Qx4AaABAg,@matthewedits001,Goddamn,2025-04-23T15:27:40Z,0,goddamn,7,7,1
UgwBDOSXwRsQAScNRNp4AaABAg,@matthewedits001,Lord have mercy,2025-04-23T15:18:11Z,0,lord have mercy,15,15,3
